"","desde fila/columna","hasta fila/columna","largos"
"1498",1,30,15
"1499",1,30,26
"1500",1,30,13
"1501",1,40,15
"1502",1,40,6
"1503",1,40,18
"1504",1,40,49
"1505",1,40,23
"1506",1,40,20
"1507",1,40,6
"1508",1,40,5
"1509",1,40,13
"1510",1,40,18
"1511",1,40,4
"1512",1,40,17
"1513",1,40,20
"1514",1,40,5
"1515",1,40,81
"1516",1,40,23
"1517",1,40,59
"1518",1,40,4
"1519",1,40,10
"1520",1,40,16
"1521",1,40,9
"1522",1,40,54
"1523",1,40,5
"1524",1,40,45
"1525",1,40,42
"1526",1,40,89
"1527",1,40,9
"1528",1,40,16
"1529",1,40,11
"1530",1,40,5
"1531",1,40,100
"1532",1,40,8
"1533",1,40,21
"1534",1,40,33
"1535",1,40,30
"1536",1,40,5
"1537",1,40,51
"1538",1,40,28
"1539",1,40,9
"1540",1,40,18
"1541",1,40,57
"1542",1,40,55
"1543",1,40,34
"1544",1,40,9
"1545",1,40,33
"1546",1,40,9
"1547",1,40,8
"1548",1,40,37
"1549",1,40,29
"1550",1,40,5
"1551",1,40,22
"1552",1,40,9
"1553",1,40,40
"1554",1,40,10
"1555",1,40,81
"1556",1,40,11
"1557",1,40,66
"1558",1,40,4
"1559",1,40,4
"1560",1,40,28
"1561",1,40,34
"1562",1,40,57
"1563",1,40,7
"1564",1,40,32
"1565",1,40,7
"1566",1,40,8
"1567",1,40,30
"1568",1,40,34
"1569",1,40,11
"1570",1,40,3
"1571",1,40,100
"1572",1,40,30
"1573",1,40,10
"1574",1,40,10
"1575",1,40,29
"1576",1,40,69
"1577",1,40,6
"1578",1,40,15
"1579",1,40,88
"1580",1,40,16
"1581",1,40,11
"1582",1,40,4
"1583",1,40,35
"1584",1,40,5
"1585",1,40,12
"1586",1,40,20
"1587",1,40,9
"1588",1,40,13
"1589",1,40,5
"1590",1,40,12
"1591",1,40,23
"1592",1,40,16
"1593",1,40,42
"1594",1,40,14
"1595",1,40,4
"1596",1,40,14
"1597",1,40,19
"1598",1,40,26
"1599",1,40,40
"1600",1,40,16
"1601",1,40,15
"1602",1,40,14
"1603",1,40,37
"1604",1,40,48
"1605",1,40,17
"1606",1,40,22
"1607",1,40,25
"1608",1,40,11
"1609",1,40,34
"1610",1,40,12
"1611",1,40,6
"1612",1,40,61
"1613",1,40,21
"1614",1,40,75
"1615",1,40,5
"1616",1,40,15
"1617",1,40,77
"1618",1,40,25
"1619",1,40,7
"1620",1,40,63
"1621",1,40,13
"1622",1,40,12
"1623",1,40,4
"1624",1,40,5
"1625",1,40,19
"1626",1,40,32
"1627",1,40,22
"1628",1,40,9
"1629",1,40,53
"1630",1,40,7
"1631",1,40,7
"1632",1,40,50
"1633",1,40,6
"1634",1,40,12
"1635",1,40,13
"1636",1,40,16
"1637",1,40,14
"1638",1,40,99
"1639",1,40,17
"1640",1,40,12
"1641",1,40,3
"1642",1,40,14
"1643",1,40,12
"1644",1,40,7
"1645",1,40,8
"1646",1,40,9
"1647",1,40,10
"1648",1,40,16
"1649",1,40,26
"1650",1,40,90
"1651",1,40,18
"1652",1,40,42
"1653",1,40,7
"1654",1,40,74
"1655",1,40,9
"1656",1,40,36
"1657",1,40,29
"1658",1,40,10
"1659",1,40,19
"1660",1,40,43
"1661",1,40,30
"1662",1,40,71
"1663",1,40,67
"1664",1,40,29
"1665",1,40,19
"1666",1,40,58
"1667",1,40,11
"1668",1,40,37
"1669",1,40,12
"1670",1,40,5
"1671",1,40,27
"1672",1,40,19
"1673",1,40,37
"1674",1,40,82
"1675",1,40,7
"1676",1,40,40
"1677",1,40,37
"1678",1,40,14
"1679",1,40,2
"1680",1,40,54
"1681",1,40,20
"1682",1,40,55
"1683",1,40,32
"1684",1,40,21
"1685",1,40,15
"1686",1,40,12
"1687",1,40,16
"1688",1,40,9
"1689",1,40,19
"1690",1,40,19
"1691",1,40,41
"1692",1,40,34
"1693",1,40,55
"1694",1,40,13
"1695",1,40,5
"1696",1,40,59
"1697",1,40,11
"1698",1,40,14
"1699",1,40,42
"1700",1,40,7
"1701",1,40,6
"1702",1,40,16
"1703",1,40,36
"1704",1,40,120
"1705",1,40,66
"1706",1,40,2
"1707",1,40,62
"1708",1,40,31
"1709",1,40,18
"1710",1,40,5
"1711",1,40,14
"1712",1,40,153
"1713",1,40,12
"1714",1,40,10
"1715",1,40,5
"1716",1,40,78
"1717",1,40,15
"1718",1,40,39
"1719",1,40,15
"1720",1,40,55
"1721",1,40,7
"1722",1,40,69
"1723",1,40,23
"1724",1,40,54
"1725",1,40,14
"1726",1,40,9
"1727",1,40,36
"1728",1,40,25
"1729",1,40,55
"1730",1,40,7
"1731",1,40,18
"1732",1,40,55
"1733",1,40,30
"1734",1,40,46
"1735",1,40,4
"1736",1,40,13
"1737",1,40,24
"1738",1,40,9
"1739",1,40,74
"1740",1,40,9
"1741",1,40,47
"1742",1,40,9
"1743",1,40,12
"1744",1,40,41
"1745",1,40,12
"1746",1,40,10
"1747",1,40,30
"1748",1,40,132
"1749",1,40,68
"1750",1,40,20
"1751",1,40,10
"1752",1,40,5
"1753",1,40,153
"1754",1,40,26
"1755",1,40,17
"1756",1,40,12
"1757",1,40,29
"1758",1,40,6
"1759",1,40,5
"1760",1,40,6
"1761",1,40,77
"1762",1,40,7
"1763",1,40,33
"1764",1,40,9
"1765",1,40,12
"1766",1,40,8
"1767",1,40,48
"1768",1,40,62
"1769",1,40,44
"1770",1,40,48
"1771",1,40,92
"1772",1,40,5
"1773",1,40,4
"1774",1,40,24
"1775",1,40,7
"1776",1,40,25
"1777",1,40,15
"1778",1,40,12
"1779",1,40,49
"1780",1,40,45
"1781",1,40,35
"1782",1,40,28
"1783",1,40,75
"1784",1,40,6
"1785",1,40,20
"1786",1,40,14
"1787",1,40,6
"1788",1,40,4
"1789",1,40,42
"1790",1,40,15
"1791",1,40,30
"1792",1,40,9
"1793",1,40,31
"1794",1,40,12
"1795",1,40,16
"1796",1,40,34
"1797",1,40,78
"1798",1,40,31
"1799",1,40,74
"1800",1,40,5
"1801",1,40,20
"1802",1,40,12
"1803",1,40,48
"1804",1,40,11
"1805",1,40,7
"1806",1,40,13
"1807",1,40,17
"1808",1,40,21
"1809",1,40,18
"1810",1,40,33
"1811",1,40,14
"1812",1,40,98
"1813",1,40,50
"1814",1,40,45
"1815",1,40,99
"1816",1,40,94
"1817",1,40,22
"1818",1,40,43
"1819",1,40,33
"1820",1,40,13
"1821",1,40,16
"1822",1,40,15
"1823",1,40,28
"1824",1,40,12
"1825",1,40,5
"1826",1,40,11
"1827",1,40,8
"1828",1,40,17
"1829",1,40,9
"1830",1,40,41
"1831",1,40,6
"1832",1,40,13
"1833",1,40,130
"1834",1,40,13
"1835",1,40,11
"1836",1,40,33
"1837",1,40,13
"1838",1,40,5
"1839",1,40,37
"1840",1,40,17
"1841",1,40,24
"1842",1,40,18
"1843",1,40,48
"1844",1,40,11
"1845",1,40,25
"1846",1,40,145
"1847",1,40,4
"1848",1,40,10
"1849",1,40,20
"1850",1,40,51
"1851",1,40,11
"1852",1,40,49
"1853",1,40,58
"1854",1,40,12
"1855",1,40,55
"1856",1,40,12
"1857",1,40,37
"1858",1,40,17
"1859",1,40,12
"1860",1,40,32
"1861",1,40,39
"1862",1,40,230
"1863",1,40,69
"1864",1,40,21
"1865",1,40,22
"1866",1,40,8
"1867",1,40,7
"1868",1,40,15
"1869",1,40,5
"1870",1,40,7
"1871",1,40,12
"1872",1,40,5
"1873",1,40,4
"1874",1,40,26
"1875",1,40,5
"1876",1,40,15
"1877",1,40,46
"1878",1,40,15
"1879",1,40,45
"1880",1,40,12
"1881",1,40,118
"1882",1,40,25
"1883",1,40,50
"1884",1,40,11
"1885",1,40,10
"1886",1,40,17
"1887",1,40,47
"1888",1,40,13
"1889",1,40,10
"1890",1,40,40
"1891",1,40,18
"1892",1,40,21
"1893",1,40,11
"1894",1,40,9
"1895",1,40,34
"1896",1,40,38
"1897",1,40,52
"1898",1,40,89
"1899",1,40,13
"1900",1,40,129
"1901",1,40,44
"1902",1,40,48
"1903",1,40,12
"1904",1,40,17
"1905",1,40,106
"1906",1,40,9
"1907",1,40,18
"1908",1,40,103
"1909",1,40,13
"1910",1,40,44
"1911",1,40,9
"1912",1,40,12
"1913",1,40,38
"1914",1,40,17
"1915",1,40,12
"1916",1,40,5
"1917",1,40,9
"1918",1,40,18
"1919",1,40,11
"1920",1,40,9
"1921",1,40,9
"1922",1,40,7
"1923",1,40,16
"1924",1,40,38
"1925",1,40,30
"1926",1,40,8
"1927",1,40,16
"1928",1,40,92
"1929",1,40,22
"1930",1,40,65
"1931",1,40,37
"1932",1,40,57
"1933",1,40,25
"1934",1,40,14
"1935",1,40,31
"1936",1,40,7
"1937",1,40,19
"1938",1,40,86
"1939",1,40,9
"1940",1,40,17
"1941",1,40,3
"1942",1,40,10
"1943",1,40,79
"1944",1,40,48
"1945",1,40,11
"1946",1,40,73
"1947",1,40,10
"1948",1,40,6
"1949",1,40,23
"1950",1,40,13
"1951",1,40,9
"1952",1,40,13
"1953",1,40,13
"1954",1,40,17
"1955",1,40,27
"1956",1,40,11
"1957",1,40,19
"1958",1,40,9
"1959",1,40,68
"1960",1,40,16
"1961",1,40,15
"1962",1,40,73
"1963",1,40,4
"1964",1,40,5
"1965",1,40,4
"1966",1,40,18
"1967",1,40,2
"1968",1,40,30
"1969",1,40,20
"1970",1,40,84
"1971",1,40,12
"1972",1,40,19
"1973",1,40,5
"1974",1,40,72
"1975",1,40,18
"1976",1,40,8
"1977",1,40,13
"1978",1,40,8
"1979",1,40,21
"1980",1,40,42
"1981",1,40,8
"1982",1,40,53
"1983",1,40,20
"1984",1,40,146
"1985",1,40,14
"1986",1,40,21
"1987",1,40,106
"1988",1,40,23
"1989",1,40,16
"1990",1,40,59
"1991",1,40,22
"1992",1,40,7
"1993",1,40,80
"1994",1,40,43
"1995",1,40,65
"1996",1,40,14
"1997",1,40,15
"1998",1,40,3
"1999",1,40,2
"2000",1,40,7
"2001",10,10,10
"2002",10,10,38
"2003",10,10,12
"2004",10,10,14
"2005",10,10,17
"2006",10,10,11
"2007",10,10,18
"2008",10,10,18
"2009",10,10,36
"2010",10,10,23
"2011",10,10,11
"2012",10,10,16
"2013",10,10,10
"2014",10,10,9
"2015",10,10,43
"2016",10,10,25
"2017",10,10,4
"2018",10,10,56
"2019",10,10,2
"2020",10,10,14
"2021",10,10,10
"2022",10,10,10
"2023",10,10,24
"2024",10,10,9
"2025",10,10,14
"2026",10,10,9
"2027",10,10,7
"2028",10,10,90
"2029",10,10,30
"2030",10,10,48
"2031",10,10,54
"2032",10,10,23
"2033",10,10,13
"2034",10,10,14
"2035",10,10,10
"2036",10,10,7
"2037",10,10,18
"2038",10,10,29
"2039",10,10,16
"2040",10,10,5
"2041",10,10,5
"2042",10,10,15
"2043",10,10,4
"2044",10,10,9
"2045",10,10,23
"2046",10,10,3
"2047",10,10,16
"2048",10,10,38
"2049",10,10,7
"2050",10,10,85
"2051",10,10,78
"2052",10,10,10
"2053",10,10,49
"2054",10,10,12
"2055",10,10,15
"2056",10,10,61
"2057",10,10,56
"2058",10,10,9
"2059",10,10,11
"2060",10,10,21
"2061",10,10,52
"2062",10,10,51
"2063",10,10,12
"2064",10,10,27
"2065",10,10,34
"2066",10,10,36
"2067",10,10,18
"2068",10,10,24
"2069",10,10,16
"2070",10,10,9
"2071",10,10,9
"2072",10,10,59
"2073",10,10,80
"2074",10,10,31
"2075",10,10,17
"2076",10,10,15
"2077",10,10,24
"2078",10,10,52
"2079",10,10,19
"2080",10,10,5
"2081",10,10,52
"2082",10,10,30
"2083",10,10,47
"2084",10,10,48
"2085",10,10,50
"2086",10,10,27
"2087",10,10,18
"2088",10,10,3
"2089",10,10,51
"2090",10,10,9
"2091",10,10,23
"2092",10,10,11
"2093",10,10,16
"2094",10,10,28
"2095",10,10,8
"2096",10,10,43
"2097",10,10,26
"2098",10,10,6
"2099",10,10,13
"2100",10,10,8
"2101",10,10,14
"2102",10,10,29
"2103",10,10,18
"2104",10,10,13
"2105",10,10,22
"2106",10,10,9
"2107",10,10,10
"2108",10,10,8
"2109",10,10,37
"2110",10,10,13
"2111",10,10,11
"2112",10,10,9
"2113",10,10,7
"2114",10,10,14
"2115",10,10,16
"2116",10,10,39
"2117",10,10,43
"2118",10,10,9
"2119",10,10,39
"2120",10,10,16
"2121",10,10,15
"2122",10,10,30
"2123",10,10,7
"2124",10,10,14
"2125",10,10,7
"2126",10,10,58
"2127",10,10,23
"2128",10,10,8
"2129",10,10,10
"2130",10,10,23
"2131",10,10,65
"2132",10,10,8
"2133",10,10,20
"2134",10,10,12
"2135",10,10,21
"2136",10,10,14
"2137",10,10,20
"2138",10,10,17
"2139",10,10,11
"2140",10,10,9
"2141",10,10,19
"2142",10,10,10
"2143",10,10,7
"2144",10,10,18
"2145",10,10,61
"2146",10,10,10
"2147",10,10,10
"2148",10,10,11
"2149",10,10,12
"2150",10,10,26
"2151",10,10,26
"2152",10,10,17
"2153",10,10,20
"2154",10,10,19
"2155",10,10,96
"2156",10,10,18
"2157",10,10,14
"2158",10,10,14
"2159",10,10,21
"2160",10,10,29
"2161",10,10,34
"2162",10,10,11
"2163",10,10,11
"2164",10,10,5
"2165",10,10,35
"2166",10,10,14
"2167",10,10,10
"2168",10,10,31
"2169",10,10,37
"2170",10,10,46
"2171",10,10,61
"2172",10,10,16
"2173",10,10,13
"2174",10,10,13
"2175",10,10,23
"2176",10,10,6
"2177",10,10,17
"2178",10,10,11
"2179",10,10,16
"2180",10,10,9
"2181",10,10,12
"2182",10,10,46
"2183",10,10,35
"2184",10,10,56
"2185",10,10,21
"2186",10,10,22
"2187",10,10,7
"2188",10,10,12
"2189",10,10,81
"2190",10,10,17
"2191",10,10,16
"2192",10,10,13
"2193",10,10,45
"2194",10,10,20
"2195",10,10,7
"2196",10,10,7
"2197",10,10,30
"2198",10,10,15
"2199",10,10,7
"2200",10,10,11
"2201",10,10,37
"2202",10,10,19
"2203",10,10,32
"2204",10,10,13
"2205",10,10,40
"2206",10,10,19
"2207",10,10,63
"2208",10,10,16
"2209",10,10,29
"2210",10,10,27
"2211",10,10,18
"2212",10,10,4
"2213",10,10,28
"2214",10,10,24
"2215",10,10,29
"2216",10,10,42
"2217",10,10,16
"2218",10,10,12
"2219",10,10,23
"2220",10,10,26
"2221",10,10,6
"2222",10,10,5
"2223",10,10,6
"2224",10,10,13
"2225",10,10,16
"2226",10,10,21
"2227",10,10,6
"2228",10,10,21
"2229",10,10,12
"2230",10,10,34
"2231",10,10,10
"2232",10,10,23
"2233",10,10,52
"2234",10,10,16
"2235",10,10,19
"2236",10,10,15
"2237",10,10,17
"2238",10,10,42
"2239",10,10,15
"2240",10,10,43
"2241",10,10,10
"2242",10,10,33
"2243",10,10,11
"2244",10,10,24
"2245",10,10,13
"2246",10,10,12
"2247",10,10,58
"2248",10,10,17
"2249",10,10,11
"2250",10,10,15
"2251",10,10,14
"2252",10,10,17
"2253",10,10,70
"2254",10,10,77
"2255",10,10,75
"2256",10,10,52
"2257",10,10,14
"2258",10,10,7
"2259",10,10,39
"2260",10,10,19
"2261",10,10,16
"2262",10,10,91
"2263",10,10,7
"2264",10,10,14
"2265",10,10,84
"2266",10,10,7
"2267",10,10,6
"2268",10,10,14
"2269",10,10,23
"2270",10,10,7
"2271",10,10,22
"2272",10,10,13
"2273",10,10,6
"2274",10,10,18
"2275",10,10,7
"2276",10,10,8
"2277",10,10,40
"2278",10,10,3
"2279",10,10,30
"2280",10,10,14
"2281",10,10,25
"2282",10,10,3
"2283",10,10,19
"2284",10,10,7
"2285",10,10,21
"2286",10,10,26
"2287",10,10,95
"2288",10,10,31
"2289",10,10,20
"2290",10,10,22
"2291",10,10,57
"2292",10,10,20
"2293",10,10,6
"2294",10,10,3
"2295",10,10,90
"2296",10,10,7
"2297",10,10,26
"2298",10,10,47
"2299",10,10,83
"2300",10,10,12
"2301",10,10,15
"2302",10,10,11
"2303",10,10,8
"2304",10,10,15
"2305",10,10,19
"2306",10,10,5
"2307",10,10,10
"2308",10,10,19
"2309",10,10,16
"2310",10,10,12
"2311",10,10,13
"2312",10,10,17
"2313",10,10,67
"2314",10,10,11
"2315",10,10,20
"2316",10,10,9
"2317",10,10,57
"2318",10,10,33
"2319",10,10,24
"2320",10,10,28
"2321",10,10,14
"2322",10,10,22
"2323",10,10,16
"2324",10,10,7
"2325",10,10,29
"2326",10,10,8
"2327",10,10,17
"2328",10,10,9
"2329",10,10,28
"2330",10,10,103
"2331",10,10,15
"2332",10,10,9
"2333",10,10,68
"2334",10,10,21
"2335",10,10,9
"2336",10,10,21
"2337",10,10,33
"2338",10,10,14
"2339",10,10,23
"2340",10,10,27
"2341",10,10,60
"2342",10,10,15
"2343",10,10,13
"2344",10,10,6
"2345",10,10,7
"2346",10,10,22
"2347",10,10,38
"2348",10,10,14
"2349",10,10,9
"2350",10,10,8
"2351",10,10,3
"2352",10,10,11
"2353",10,10,18
"2354",10,10,43
"2355",10,10,7
"2356",10,10,28
"2357",10,10,24
"2358",10,10,42
"2359",10,10,11
"2360",10,10,19
"2361",10,10,87
"2362",10,10,24
"2363",10,10,11
"2364",10,10,20
"2365",10,10,5
"2366",10,10,22
"2367",10,10,14
"2368",10,10,73
"2369",10,10,23
"2370",10,10,13
"2371",10,10,5
"2372",10,10,17
"2373",10,10,23
"2374",10,10,20
"2375",10,10,14
"2376",10,10,58
"2377",10,10,12
"2378",10,10,53
"2379",10,10,24
"2380",10,10,6
"2381",10,10,10
"2382",10,10,14
"2383",10,10,17
"2384",10,10,29
"2385",10,10,48
"2386",10,10,18
"2387",10,10,9
"2388",10,10,13
"2389",10,10,6
"2390",10,10,12
"2391",10,10,47
"2392",10,10,23
"2393",10,10,8
"2394",10,10,6
"2395",10,10,18
"2396",10,10,18
"2397",10,10,17
"2398",10,10,20
"2399",10,10,20
"2400",10,10,7
"2401",10,10,16
"2402",10,10,26
"2403",10,10,11
"2404",10,10,29
"2405",10,10,5
"2406",10,10,13
"2407",10,10,14
"2408",10,10,20
"2409",10,10,28
"2410",10,10,18
"2411",10,10,66
"2412",10,10,20
"2413",10,10,5
"2414",10,10,33
"2415",10,10,32
"2416",10,10,65
"2417",10,10,14
"2418",10,10,11
"2419",10,10,7
"2420",10,10,43
"2421",10,10,13
"2422",10,10,43
"2423",10,10,42
"2424",10,10,33
"2425",10,10,4
"2426",10,10,10
"2427",10,10,13
"2428",10,10,3
"2429",10,10,76
"2430",10,10,76
"2431",10,10,30
"2432",10,10,14
"2433",10,10,37
"2434",10,10,31
"2435",10,10,69
"2436",10,10,5
"2437",10,10,6
"2438",10,10,65
"2439",10,10,52
"2440",10,10,11
"2441",10,10,21
"2442",10,10,11
"2443",10,10,13
"2444",10,10,36
"2445",10,10,11
"2446",10,10,7
"2447",10,10,10
"2448",10,10,9
"2449",10,10,19
"2450",10,10,79
"2451",10,10,19
"2452",10,10,39
"2453",10,10,7
"2454",10,10,13
"2455",10,10,9
"2456",10,10,10
"2457",10,10,25
"2458",10,10,9
"2459",10,10,19
"2460",10,10,22
"2461",10,10,17
"2462",10,10,18
"2463",10,10,41
"2464",10,10,20
"2465",10,10,74
"2466",10,10,7
"2467",10,10,54
"2468",10,10,9
"2469",10,10,12
"2470",10,10,18
"2471",10,10,74
"2472",10,10,9
"2473",10,10,11
"2474",10,10,11
"2475",10,10,23
"2476",10,10,12
"2477",10,10,14
"2478",10,10,10
"2479",10,10,5
"2480",10,10,54
"2481",10,10,47
"2482",10,10,11
"2483",10,10,19
"2484",10,10,30
"2485",10,10,12
"2486",10,10,9
"2487",10,10,77
"2488",10,10,17
"2489",10,10,11
"2490",10,10,12
"2491",10,10,34
"2492",10,10,57
"2493",10,10,53
"2494",10,10,35
"2495",10,10,70
"2496",10,10,11
"2497",10,10,10
"2498",10,10,7
"2499",10,10,37
"2500",10,10,9
"2501",10,20,20
"2502",10,20,14
"2503",10,20,10
"2504",10,20,9
"2505",10,20,11
"2506",10,20,16
"2507",10,20,9
"2508",10,20,17
"2509",10,20,36
"2510",10,20,13
"2511",10,20,110
"2512",10,20,7
"2513",10,20,15
"2514",10,20,12
"2515",10,20,22
"2516",10,20,12
"2517",10,20,11
"2518",10,20,3
"2519",10,20,14
"2520",10,20,28
"2521",10,20,3
"2522",10,20,2
"2523",10,20,29
"2524",10,20,6
"2525",10,20,12
"2526",10,20,55
"2527",10,20,9
"2528",10,20,17
"2529",10,20,6
"2530",10,20,5
"2531",10,20,19
"2532",10,20,30
"2533",10,20,18
"2534",10,20,26
"2535",10,20,5
"2536",10,20,9
"2537",10,20,11
"2538",10,20,14
"2539",10,20,15
"2540",10,20,13
"2541",10,20,24
"2542",10,20,46
"2543",10,20,45
"2544",10,20,28
"2545",10,20,9
"2546",10,20,65
"2547",10,20,14
"2548",10,20,13
"2549",10,20,74
"2550",10,20,20
"2551",10,20,18
"2552",10,20,15
"2553",10,20,15
"2554",10,20,8
"2555",10,20,48
"2556",10,20,34
"2557",10,20,21
"2558",10,20,30
"2559",10,20,16
"2560",10,20,22
"2561",10,20,37
"2562",10,20,31
"2563",10,20,13
"2564",10,20,17
"2565",10,20,11
"2566",10,20,13
"2567",10,20,24
"2568",10,20,20
"2569",10,20,10
"2570",10,20,13
"2571",10,20,8
"2572",10,20,5
"2573",10,20,18
"2574",10,20,7
"2575",10,20,14
"2576",10,20,19
"2577",10,20,14
"2578",10,20,31
"2579",10,20,9
"2580",10,20,15
"2581",10,20,9
"2582",10,20,11
"2583",10,20,8
"2584",10,20,15
"2585",10,20,14
"2586",10,20,19
"2587",10,20,19
"2588",10,20,12
"2589",10,20,27
"2590",10,20,8
"2591",10,20,16
"2592",10,20,7
"2593",10,20,16
"2594",10,20,24
"2595",10,20,7
"2596",10,20,81
"2597",10,20,7
"2598",10,20,8
"2599",10,20,23
"2600",10,20,18
"2601",10,20,23
"2602",10,20,29
"2603",10,20,74
"2604",10,20,12
"2605",10,20,11
"2606",10,20,9
"2607",10,20,9
"2608",10,20,50
"2609",10,20,5
"2610",10,20,15
"2611",10,20,58
"2612",10,20,12
"2613",10,20,20
"2614",10,20,13
"2615",10,20,19
"2616",10,20,17
"2617",10,20,12
"2618",10,20,14
"2619",10,20,12
"2620",10,20,37
"2621",10,20,13
"2622",10,20,5
"2623",10,20,14
"2624",10,20,29
"2625",10,20,10
"2626",10,20,9
"2627",10,20,11
"2628",10,20,6
"2629",10,20,27
"2630",10,20,16
"2631",10,20,9
"2632",10,20,12
"2633",10,20,8
"2634",10,20,9
"2635",10,20,39
"2636",10,20,21
"2637",10,20,15
"2638",10,20,13
"2639",10,20,5
"2640",10,20,11
"2641",10,20,16
"2642",10,20,18
"2643",10,20,18
"2644",10,20,56
"2645",10,20,21
"2646",10,20,10
"2647",10,20,10
"2648",10,20,6
"2649",10,20,2
"2650",10,20,10
"2651",10,20,25
"2652",10,20,30
"2653",10,20,18
"2654",10,20,18
"2655",10,20,23
"2656",10,20,48
"2657",10,20,19
"2658",10,20,24
"2659",10,20,11
"2660",10,20,14
"2661",10,20,13
"2662",10,20,43
"2663",10,20,5
"2664",10,20,10
"2665",10,20,47
"2666",10,20,56
"2667",10,20,26
"2668",10,20,12
"2669",10,20,27
"2670",10,20,14
"2671",10,20,7
"2672",10,20,28
"2673",10,20,5
"2674",10,20,6
"2675",10,20,19
"2676",10,20,14
"2677",10,20,5
"2678",10,20,15
"2679",10,20,13
"2680",10,20,115
"2681",10,20,14
"2682",10,20,27
"2683",10,20,77
"2684",10,20,26
"2685",10,20,23
"2686",10,20,66
"2687",10,20,13
"2688",10,20,6
"2689",10,20,16
"2690",10,20,16
"2691",10,20,15
"2692",10,20,8
"2693",10,20,16
"2694",10,20,77
"2695",10,20,80
"2696",10,20,52
"2697",10,20,49
"2698",10,20,54
"2699",10,20,17
"2700",10,20,11
"2701",10,20,7
"2702",10,20,10
"2703",10,20,18
"2704",10,20,21
"2705",10,20,34
"2706",10,20,4
"2707",10,20,39
"2708",10,20,17
"2709",10,20,9
"2710",10,20,22
"2711",10,20,28
"2712",10,20,11
"2713",10,20,9
"2714",10,20,11
"2715",10,20,17
"2716",10,20,18
"2717",10,20,15
"2718",10,20,21
"2719",10,20,30
"2720",10,20,6
"2721",10,20,4
"2722",10,20,11
"2723",10,20,17
"2724",10,20,6
"2725",10,20,9
"2726",10,20,12
"2727",10,20,11
"2728",10,20,12
"2729",10,20,14
"2730",10,20,3
"2731",10,20,11
"2732",10,20,15
"2733",10,20,19
"2734",10,20,33
"2735",10,20,10
"2736",10,20,5
"2737",10,20,28
"2738",10,20,4
"2739",10,20,6
"2740",10,20,7
"2741",10,20,4
"2742",10,20,17
"2743",10,20,58
"2744",10,20,19
"2745",10,20,79
"2746",10,20,25
"2747",10,20,51
"2748",10,20,17
"2749",10,20,15
"2750",10,20,18
"2751",10,20,12
"2752",10,20,21
"2753",10,20,84
"2754",10,20,5
"2755",10,20,39
"2756",10,20,23
"2757",10,20,13
"2758",10,20,8
"2759",10,20,24
"2760",10,20,92
"2761",10,20,19
"2762",10,20,23
"2763",10,20,12
"2764",10,20,16
"2765",10,20,7
"2766",10,20,5
"2767",10,20,11
"2768",10,20,5
"2769",10,20,26
"2770",10,20,9
"2771",10,20,34
"2772",10,20,7
"2773",10,20,26
"2774",10,20,14
"2775",10,20,34
"2776",10,20,12
"2777",10,20,7
"2778",10,20,11
"2779",10,20,48
"2780",10,20,46
"2781",10,20,15
"2782",10,20,6
"2783",10,20,14
"2784",10,20,4
"2785",10,20,22
"2786",10,20,4
"2787",10,20,17
"2788",10,20,21
"2789",10,20,34
"2790",10,20,21
"2791",10,20,8
"2792",10,20,33
"2793",10,20,31
"2794",10,20,7
"2795",10,20,29
"2796",10,20,12
"2797",10,20,12
"2798",10,20,15
"2799",10,20,7
"2800",10,20,14
"2801",10,20,9
"2802",10,20,63
"2803",10,20,18
"2804",10,20,9
"2805",10,20,18
"2806",10,20,10
"2807",10,20,23
"2808",10,20,8
"2809",10,20,63
"2810",10,20,32
"2811",10,20,12
"2812",10,20,8
"2813",10,20,12
"2814",10,20,46
"2815",10,20,5
"2816",10,20,22
"2817",10,20,11
"2818",10,20,13
"2819",10,20,9
"2820",10,20,3
"2821",10,20,13
"2822",10,20,12
"2823",10,20,23
"2824",10,20,3
"2825",10,20,12
"2826",10,20,8
"2827",10,20,4
"2828",10,20,18
"2829",10,20,42
"2830",10,20,12
"2831",10,20,11
"2832",10,20,7
"2833",10,20,7
"2834",10,20,28
"2835",10,20,33
"2836",10,20,35
"2837",10,20,5
"2838",10,20,8
"2839",10,20,13
"2840",10,20,23
"2841",10,20,15
"2842",10,20,15
"2843",10,20,19
"2844",10,20,12
"2845",10,20,19
"2846",10,20,73
"2847",10,20,9
"2848",10,20,27
"2849",10,20,41
"2850",10,20,17
"2851",10,20,18
"2852",10,20,19
"2853",10,20,39
"2854",10,20,16
"2855",10,20,21
"2856",10,20,9
"2857",10,20,15
"2858",10,20,22
"2859",10,20,6
"2860",10,20,5
"2861",10,20,121
"2862",10,20,9
"2863",10,20,9
"2864",10,20,153
"2865",10,20,21
"2866",10,20,13
"2867",10,20,16
"2868",10,20,16
"2869",10,20,9
"2870",10,20,35
"2871",10,20,13
"2872",10,20,16
"2873",10,20,18
"2874",10,20,11
"2875",10,20,30
"2876",10,20,11
"2877",10,20,9
"2878",10,20,9
"2879",10,20,25
"2880",10,20,6
"2881",10,20,22
"2882",10,20,15
"2883",10,20,10
"2884",10,20,2
"2885",10,20,29
"2886",10,20,119
"2887",10,20,16
"2888",10,20,33
"2889",10,20,13
"2890",10,20,11
"2891",10,20,7
"2892",10,20,22
"2893",10,20,20
"2894",10,20,9
